From,To ,Capacity,CU (%)
2796737,2796525,2,0.075930144
2832192,2824742,2,0.075930144
2792505,2793217,3,0.113895216
2792685,2793018,3,0.113895216
2792373,2164123,3,0.113895216
2786686,2796749,3,0.113895216
2796396,2992551,3,0.113895216
2780755,2796655,38,1.442672741
2794339,2796268,3,0.113895216
2809725,2792383,3,0.113895216
2796150,2792794,3,0.113895216
2795017,2164123,42,1.59453303
2792986,2164123,3,0.113895216
3747943,2792383,2,0.075930144
3158103,2796060,2,0.075930144
2796394,2794977,2,0.075930144
2796453,2793018,2,0.075930144
2792854,2796525,2,0.075930144
2795247,2164123,2,0.075930144
2796602,2792812,2,0.075930144
2792372,2164123,2,0.075930144
2795160,2792743,15,0.569476082
2793169,2164123,2,0.075930144
3061812,2834270,2,0.075930144
2796272,2792812,3,0.113895216
2794873,2164123,3,0.113895216
3567502,2164123,3,0.113895216
2796074,2792694,3,0.113895216
2796220,2793097,4,0.151860289
2796542,2794893,3,0.113895216
2796648,2792794,9,0.341685649
3404661,2796020,3,0.113895216
2794908,2793217,4,0.151860289
2792967,2796682,2,0.075930144
2794924,2796648,2,0.075930144
2792558,2793106,11,0.417615793
2795109,2164123,3,0.113895216
2792843,2931323,15,0.569476082
2787525,2796012,3,0.113895216
2792842,2164123,2,0.075930144
3294582,2780755,33,1.25284738
2795952,2792694,5,0.189825361
2813393,2796865,3,0.113895216
2793043,2796634,6,0.227790433
2792812,2164123,53,2.012148823
2795101,2792843,7,0.265755505
2793050,2164123,2,0.075930144
2792906,2164123,3,0.113895216
3668106,2992551,3,0.113895216
2798247,2795127,3,0.113895216
2811313,2164123,3,0.113895216
2796588,2809701,2,0.075930144
2796700,2796655,8,0.303720577
2796409,2792812,3,0.113895216
2832195,2798232,2,0.075930144
2795168,2792638,3,0.113895216
2796730,2796525,2,0.075930144
2793023,3294582,2,0.075930144
3246218,2796012,2,0.075930144
2813398,2798232,5,0.189825361
2796471,3511937,3,0.113895216
2796547,2793106,2,0.075930144
2792930,2792694,3,0.113895216
2796431,2793018,2,0.075930144
2792554,2792812,2,0.075930144
2812852,2796012,2,0.075930144
3339550,2792835,2,0.075930144
2778205,2992551,2,0.075930144
3833371,3620367,2,0.075930144
2793022,2796758,3,0.113895216
2792891,2164123,3,0.113895216
3467376,2796268,2,0.075930144
2771193,2796648,2,0.075930144
2792625,2826191,2,0.075930144
2795079,2796749,2,0.075930144
3434467,2793143,2,0.075930144
2992551,2164123,39,1.480637813
3583735,2792812,2,0.075930144
2792859,2792963,3,0.113895216
2796608,2794869,3,0.113895216
2796681,2824742,2,0.075930144
2795048,2793152,2,0.075930144
2793152,2793217,19,0.721336371
2780754,2164123,3,0.113895216
3511937,2793217,16,0.607441154
2793231,2164123,2,0.075930144
2809701,2920673,4,0.151860289
2793097,2796655,13,0.493545938
2796682,2164123,15,0.569476082
2849205,2793195,2,0.075930144
2795901,2780725,2,0.075930144
2780730,2794959,2,0.075930144
2796028,2792963,2,0.075930144
2794923,2792835,2,0.075930144
3258576,2164123,4,0.151860289
2784973,2796012,2,0.075930144
2792729,2164123,3,0.113895216
2796310,2992551,3,0.113895216
2793011,2792963,2,0.075930144
3474528,2164123,3,0.113895216
2794977,2164123,9,0.341685649
2792506,2931323,2,0.075930144
2792939,2796749,2,0.075930144
2792835,2792812,10,0.379650721
2796274,2992551,3,0.113895216
2796621,2164123,2,0.075930144
2792488,2792812,2,0.075930144
2783988,2796012,3,0.113895216
2793259,2811330,3,0.113895216
2792439,2992551,2,0.075930144
2796181,2164123,3,0.113895216
2793026,2992551,2,0.075930144
2793025,2164123,23,0.873196659
2796579,2164123,5,0.189825361
2796745,2164123,3,0.113895216
2793217,2164123,75,2.84738041
2796763,2794893,6,0.227790433
2794326,2164123,3,0.113895216
2796243,2164123,3,0.113895216
2808494,2793025,5,0.189825361
2792542,2793018,2,0.075930144
2792174,2791222,5,0.189825361
2813381,2920673,5,0.189825361
2824733,2796655,34,1.290812453
2796469,2796539,3,0.113895216
2796636,2792941,3,0.113895216
2792787,2793217,4,0.151860289
2794346,2792963,2,0.075930144
2772174,2792713,3,0.113895216
2792959,2793018,2,0.075930144
2807535,2774380,2,0.075930144
2794890,2164123,3,0.113895216
2796075,2792812,3,0.113895216
2796570,2164123,3,0.113895216
3620367,3294582,5,0.189825361
3649893,2824733,2,0.075930144
2795974,3093122,3,0.113895216
2796852,2807509,2,0.075930144
2849227,2794893,3,0.113895216
2796148,2794908,2,0.075930144
2792789,2164123,3,0.113895216
2776301,2796700,3,0.113895216
2796486,2824733,3,0.113895216
2772167,2796655,3,0.113895216
2793195,2796763,4,0.151860289
2796749,2920673,12,0.455580866
2796673,2834270,8,0.303720577
2796615,2164123,3,0.113895216
2795058,2164123,2,0.075930144
2796835,2164123,2,0.075930144
2792760,2792812,6,0.227790433
3364604,2796355,3,0.113895216
2795118,2164123,3,0.113895216
2795127,2834270,7,0.265755505
2792694,2793217,24,0.911161731
2931323,2164123,32,1.214882308
2795156,2164123,3,0.113895216
3073553,2793018,2,0.075930144
2796271,2792963,2,0.075930144
3060434,2793278,3,0.113895216
3822992,2992551,3,0.113895216
3545737,2813381,2,0.075930144
2793228,2796802,2,0.075930144
2792667,2793018,3,0.113895216
2780701,2164123,3,0.113895216
2796432,2792468,2,0.075930144
2795941,2792794,3,0.113895216
2792392,2792801,3,0.113895216
2792600,2792743,2,0.075930144
2795050,2164123,2,0.075930144
2792599,2793106,3,0.113895216
2792383,2992551,12,0.455580866
2793075,2792936,3,0.113895216
2792932,2796579,3,0.113895216
2796348,2796802,2,0.075930144
2796268,3294582,7,0.265755505
3092391,2164123,2,0.075930144
2792676,2164123,2,0.075930144
2915503,2834270,3,0.113895216
2792877,2792775,3,0.113895216
2792825,2792835,2,0.075930144
2792713,2792694,8,0.303720577
2792897,2796655,3,0.113895216
2796211,2164123,3,0.113895216
2790597,2791222,3,0.113895216
2792793,2164123,2,0.075930144
3060439,2164123,2,0.075930144
2789990,2795952,3,0.113895216
3273215,2931323,4,0.151860289
2793185,2164123,2,0.075930144
2795040,2931323,2,0.075930144
2796038,2164123,3,0.113895216
2795117,2164123,3,0.113895216
2796539,2164123,10,0.379650721
2796694,2796355,3,0.113895216
2794893,2792801,22,0.835231587
2794906,2796713,2,0.075930144
2792910,2793138,2,0.075930144
2796218,2796655,2,0.075930144
3248864,3258576,2,0.075930144
2795063,2164123,2,0.075930144
2795166,2164123,2,0.075930144
2792971,2164123,2,0.075930144
3567780,2792638,2,0.075930144
2861857,2792775,2,0.075930144
2795012,2793138,3,0.113895216
2796145,2792558,2,0.075930144
2796056,2796655,2,0.075930144
3090794,2164123,3,0.113895216
2793143,2794977,4,0.151860289
2795005,2992551,3,0.113895216
2796785,2920673,2,0.075930144
2843499,2164123,3,0.113895216
2792813,2792794,2,0.075930144
3402230,2792694,2,0.075930144
3796140,2796682,2,0.075930144
3412023,2792713,3,0.113895216
2794918,2821991,3,0.113895216
2793058,2164123,2,0.075930144
2796702,2164123,2,0.075930144
2826191,2793097,4,0.151860289
2797957,2792794,2,0.075930144
2793128,2826199,3,0.113895216
2792936,2164123,5,0.189825361
2796020,2164123,6,0.227790433
2796450,2164123,3,0.113895216
2796293,2824733,3,0.113895216
2793138,2164123,28,1.06302202
3631409,2164123,3,0.113895216
2792950,2164123,3,0.113895216
2792756,2164123,3,0.113895216
2793165,2792801,3,0.113895216
2809722,2164123,3,0.113895216
2796258,2164123,2,0.075930144
2935885,2793140,3,0.113895216
2796012,2793106,14,0.53151101
3540891,2792812,2,0.075930144
2796216,2164123,3,0.113895216
2791240,2792174,3,0.113895216
2792799,2793018,2,0.075930144
2798232,2792801,21,0.797266515
2795161,2792954,3,0.113895216
2793278,2164123,9,0.341685649
2793273,3095621,29,1.100987092
3249093,2164123,3,0.113895216
2792555,2793018,6,0.227790433
2796766,2793152,6,0.227790433
2792931,2164123,3,0.113895216
2794927,2794869,3,0.113895216
2795158,2796682,5,0.189825361
2795942,2792812,2,0.075930144
2792769,2798232,3,0.113895216
2796430,2164123,2,0.075930144
2792420,2792812,3,0.113895216
2794962,2824742,3,0.113895216
2796212,3095621,2,0.075930144
2793254,2920673,2,0.075930144
2792631,2164123,2,0.075930144
2796674,2792383,3,0.113895216
2792794,2796060,42,1.59453303
2796353,2164123,2,0.075930144
3265116,2796539,2,0.075930144
2796467,2793138,3,0.113895216
2792463,2796220,2,0.075930144
2792669,2164123,3,0.113895216
2796693,2796355,2,0.075930144
2824742,2920673,16,0.607441154
2796078,2164123,3,0.113895216
2795999,2164123,3,0.113895216
2796655,2164123,133,5.049354594
2793082,2164123,3,0.113895216
3631349,2792558,3,0.113895216
2796380,2793138,3,0.113895216
2792504,2164123,2,0.075930144
2826199,2164123,5,0.189825361
2796740,2796700,2,0.075930144
2796736,2825567,2,0.075930144
3427152,2796468,2,0.075930144
2796343,3273215,2,0.075930144
2795069,2164123,2,0.075930144
2792953,2792760,3,0.113895216
3124709,3294582,2,0.075930144
2783891,2793106,3,0.113895216
2795172,2164123,2,0.075930144
2792941,2792970,5,0.189825361
2780736,2164123,3,0.113895216
2796412,2164123,3,0.113895216
2796149,2792794,3,0.113895216
2795940,2792963,2,0.075930144
2795918,2793138,3,0.113895216
2807509,2164123,4,0.151860289
2796761,2164123,3,0.113895216
2796368,2164123,3,0.113895216
2796802,2834270,7,0.265755505
2796318,2792775,3,0.113895216
2792743,2796655,27,1.025056948
2792691,2792794,2,0.075930144
2796483,2793106,2,0.075930144
2796449,2793043,2,0.075930144
2792638,2164123,7,0.265755505
3554962,2796655,2,0.075930144
2792827,2164123,3,0.113895216
2796561,2164123,3,0.113895216
2792686,3511937,2,0.075930144
2796393,2164123,3,0.113895216
2796404,2164123,2,0.075930144
2795092,2813398,2,0.075930144
2935913,2164123,3,0.113895216
2792952,2795017,39,1.480637813
2796525,2824733,14,0.53151101
2796713,2825567,5,0.189825361
2824732,2793097,2,0.075930144
2920673,2793106,50,1.898253607
2792954,2792794,10,0.379650721
2792775,2793273,10,0.379650721
2793210,2792835,2,0.075930144
2808399,2792422,3,0.113895216
2795051,2164123,3,0.113895216
2794869,3095621,9,0.341685649
2794345,2164123,3,0.113895216
2791222,2793273,16,0.607441154
2798240,2920673,3,0.113895216
2829353,2164123,2,0.075930144
2826204,2796673,3,0.113895216
2815832,2795127,2,0.075930144
2810864,2795160,3,0.113895216
2815829,2834270,3,0.113895216
2829487,2808494,2,0.075930144
2834274,2798232,3,0.113895216
2834270,2792952,36,1.366742597
2836678,2920673,3,0.113895216
2821991,2824742,5,0.189825361
2804577,2834270,2,0.075930144
3113917,2798232,2,0.075930144
2825567,2795160,9,0.341685649
2825596,2796525,3,0.113895216
2804569,2796525,3,0.113895216
2806768,2808697,3,0.113895216
2809219,1922218,3,0.113895216
2806770,2807325,3,0.113895216
2808740,1922218,6,0.227790433
2819628,2808758,2,0.075930144
2809599,2809484,3,0.113895216
2809345,1922218,2,0.075930144
2807485,2807418,2,0.075930144
3280678,3151186,2,0.075930144
2809607,2809208,2,0.075930144
2808741,1922218,2,0.075930144
3645304,2807091,2,0.075930144
2885210,2794016,3,0.113895216
3662502,2807069,3,0.113895216
2807092,2807069,3,0.113895216
3296101,3106877,2,0.075930144
2806685,1922218,3,0.113895216
2809009,2808697,2,0.075930144
3424379,2809484,2,0.075930144
2820843,2807069,2,0.075930144
2809145,1922218,3,0.113895216
2808852,2807091,3,0.113895216
2808751,2808755,3,0.113895216
3646857,2808755,2,0.075930144
3108392,2808697,2,0.075930144
2808811,2808812,2,0.075930144
2808755,1922218,17,0.645406226
2807389,2807069,5,0.189825361
2809351,1922218,4,0.151860289
2829557,2806933,3,0.113895216
2808839,1922218,11,0.417615793
3386562,1922218,6,0.227790433
3435309,1922218,2,0.075930144
3408894,3316738,2,0.075930144
2806897,1922218,5,0.189825361
2809468,2809245,2,0.075930144
2794113,3138614,3,0.113895216
2794686,1922218,2,0.075930144
2808764,2806958,2,0.075930144
2806824,2806714,5,0.189825361
2808736,2806958,2,0.075930144
3380669,1922218,7,0.265755505
2809063,2809582,2,0.075930144
2807365,1922218,2,0.075930144
2827901,2886288,2,0.075930144
2795851,2807069,2,0.075930144
2808978,1922218,3,0.113895216
2809492,1922218,3,0.113895216
2806719,3386562,3,0.113895216
2795828,2809242,3,0.113895216
2806828,2807019,2,0.075930144
2809395,1922218,6,0.227790433
2883994,1922218,2,0.075930144
3754850,2809208,2,0.075930144
2806610,1922218,2,0.075930144
2809474,1922218,3,0.113895216
2807278,1922218,3,0.113895216
2807136,1922218,3,0.113895216
3496354,3106877,3,0.113895216
2809242,1922218,10,0.379650721
2806927,2807019,2,0.075930144
2807069,1922218,38,1.442672741
2807266,2809245,2,0.075930144
3449974,1922218,3,0.113895216
3799650,2806587,3,0.113895216
2794109,2807091,3,0.113895216
2806714,1922218,25,0.949126803
2807141,2809245,3,0.113895216
2809234,2807418,3,0.113895216
2806587,1922218,5,0.189825361
3734238,1922218,2,0.075930144
2809491,1922218,3,0.113895216
2807214,2808725,2,0.075930144
2821520,3407993,3,0.113895216
3657772,1922218,2,0.075930144
2808911,2807091,2,0.075930144
2806637,2807091,3,0.113895216
2808961,1922218,2,0.075930144
2807403,2809242,2,0.075930144
2806630,2807091,2,0.075930144
2807203,1922218,4,0.151860289
2806957,1922218,3,0.113895216
2808744,2806958,3,0.113895216
3062081,2808725,3,0.113895216
3147487,2809245,2,0.075930144
3682935,1922218,3,0.113895216
2809559,1922218,3,0.113895216
2808878,2808755,3,0.113895216
2809208,1922218,32,1.214882308
2808876,1922218,2,0.075930144
2807366,2809208,2,0.075930144
2807418,1922218,7,0.265755505
2806735,1922218,3,0.113895216
2794099,1922218,17,0.645406226
2806977,2808839,2,0.075930144
2807326,1922218,3,0.113895216
2808838,2809484,3,0.113895216
2795852,2806714,3,0.113895216
2808725,2794099,11,0.417615793
2808752,1922218,2,0.075930144
2809586,3380669,3,0.113895216
2809484,1922218,22,0.835231587
2807044,2807325,5,0.189825361
2886288,2808758,4,0.151860289
2809385,2807377,4,0.151860289
2809460,2807325,2,0.075930144
2806628,1922218,2,0.075930144
3556928,1922218,3,0.113895216
2809569,1922218,2,0.075930144
2807475,2807091,2,0.075930144
2807085,1922218,5,0.189825361
2807370,1922218,2,0.075930144
3486966,2808812,3,0.113895216
2807355,1922218,2,0.075930144
2808716,2809279,3,0.113895216
2808724,2807091,2,0.075930144
2806885,2808758,3,0.113895216
3263193,2809351,2,0.075930144
2809379,3138614,2,0.075930144
2808675,1922218,2,0.075930144
2806606,2806958,4,0.151860289
3149586,2808758,5,0.189825361
2806958,1922218,24,0.911161731
2807131,1922218,3,0.113895216
2795839,1922218,3,0.113895216
2809521,2809395,3,0.113895216
2807019,1922218,10,0.379650721
2806901,1922218,14,0.53151101
2809079,1922218,5,0.189825361
2806595,2807389,2,0.075930144
2806832,2817077,2,0.075930144
2811219,2808697,3,0.113895216
2809241,2807377,3,0.113895216
2807470,1922218,3,0.113895216
2808938,1922218,3,0.113895216
3308780,2807019,3,0.113895216
2808844,2807203,2,0.075930144
2807220,1922218,3,0.113895216
2808702,2809208,3,0.113895216
2809245,1922218,17,0.645406226
2815598,1922218,3,0.113895216
2809525,2809582,3,0.113895216
2809550,3151186,2,0.075930144
2806826,1922218,2,0.075930144
2806690,1922218,3,0.113895216
3676140,2807434,2,0.075930144
2808825,2806713,3,0.113895216
2807325,2806714,12,0.455580866
2808773,2808697,3,0.113895216
3622821,1922218,3,0.113895216
2817080,2806824,3,0.113895216
3684762,2806912,3,0.113895216
2806831,2806714,2,0.075930144
3549591,2807069,3,0.113895216
2809260,2808691,3,0.113895216
2808714,1922218,5,0.189825361
2824023,2807069,3,0.113895216
2808816,2808697,3,0.113895216
3652790,1922218,2,0.075930144
2809118,3407993,2,0.075930144
2808728,2808812,2,0.075930144
2807292,1922218,2,0.075930144
2809232,2807091,4,0.151860289
2807073,2809190,2,0.075930144
2794016,2806933,5,0.189825361
2808886,2807147,3,0.113895216
2808950,2807091,2,0.075930144
3683062,2807091,3,0.113895216
3680729,1922218,3,0.113895216
2795816,1922218,2,0.075930144
2807434,2809484,4,0.151860289
2808697,1922218,23,0.873196659
2807386,2807091,2,0.075930144
3645324,1922218,5,0.189825361
3641973,1922218,3,0.113895216
3138614,1922218,16,0.607441154
3793678,2809385,2,0.075930144
2809417,2806933,2,0.075930144
2807427,2809484,3,0.113895216
2806774,2807377,3,0.113895216
3118393,1922218,3,0.113895216
2824006,2806901,3,0.113895216
2806683,1922218,3,0.113895216
2806988,1922218,2,0.075930144
2806805,1922218,2,0.075930144
2809494,3380669,2,0.075930144
2808873,2807069,3,0.113895216
2809279,2809208,6,0.227790433
2809116,2808839,3,0.113895216
2808969,1922218,6,0.227790433
2809310,1922218,3,0.113895216
2809576,2806606,2,0.075930144
3139170,1922218,3,0.113895216
2806666,2806958,2,0.075930144
2809442,2808839,3,0.113895216
2806851,2809208,2,0.075930144
2807206,2808714,3,0.113895216
2883827,2807315,2,0.075930144
3316738,1922218,4,0.151860289
3106877,1922218,7,0.265755505
2806912,1922218,5,0.189825361
2807200,1922218,3,0.113895216
2808869,1922218,2,0.075930144
3614696,1922218,3,0.113895216
2806649,1922218,3,0.113895216
2815645,2807044,2,0.075930144
2809487,2809484,2,0.075930144
2809209,2807069,2,0.075930144
2809352,2794099,3,0.113895216
2809360,2806958,2,0.075930144
3435480,1922218,2,0.075930144
2808758,1922218,24,0.911161731
2808812,1922218,12,0.455580866
2821527,2807069,3,0.113895216
2808780,2809208,2,0.075930144
2815723,2808697,2,0.075930144
2806707,2807091,2,0.075930144
2808721,2809208,2,0.075930144
2806933,1922218,13,0.493545938
2807139,1922218,2,0.075930144
2809089,2809245,2,0.075930144
2809190,2806901,4,0.151860289
2817077,1922218,5,0.189825361
2806713,1922218,8,0.303720577
2827859,2808758,2,0.075930144
3304011,1922218,2,0.075930144
2813315,1922218,2,0.075930144
2807359,1922218,2,0.075930144
2807034,2809208,2,0.075930144
2813337,1922218,3,0.113895216
3407993,1922218,7,0.265755505
2807346,2806897,3,0.113895216
2806842,2806713,2,0.075930144
2808661,1922218,2,0.075930144
3761299,2809079,2,0.075930144
2808691,1922218,8,0.303720577
3063236,2808812,3,0.113895216
3405286,2806901,2,0.075930144
2809193,2808740,3,0.113895216
3076460,2809245,3,0.113895216
2809478,2808758,3,0.113895216
2809290,2807069,2,0.075930144
2809582,1922218,8,0.303720577
2807116,2806958,3,0.113895216
2795866,1922218,2,0.075930144
2809454,1922218,2,0.075930144
3306095,1922218,3,0.113895216
2809446,2806958,3,0.113895216
2807167,2808697,2,0.075930144
2807147,1922218,7,0.265755505
2807456,2808691,3,0.113895216
2806789,3645324,3,0.113895216
2807091,1922218,38,1.442672741
2809402,2807069,3,0.113895216
2807344,3138614,3,0.113895216
2808800,1922218,3,0.113895216
3551606,3149586,3,0.113895216
2809030,2807091,3,0.113895216
3536545,2809208,3,0.113895216
2806949,2808969,3,0.113895216
2808804,2808755,3,0.113895216
2808682,3138614,2,0.075930144
2807003,2807069,2,0.075930144
2808665,2809484,2,0.075930144
2807020,1922218,2,0.075930144
2807377,1922218,12,0.455580866
2843636,2809242,2,0.075930144
2809276,2808758,2,0.075930144
2807368,1922218,2,0.075930144
2808899,2808725,3,0.113895216
3602594,1922218,2,0.075930144
2807315,1922218,4,0.151860289
2806751,1922218,3,0.113895216
2806588,2809208,3,0.113895216
2806894,3138614,3,0.113895216
2808790,2807085,3,0.113895216
2808757,2807147,2,0.075930144
2809321,2808755,3,0.113895216
2809201,1922218,3,0.113895216
2809333,2806901,3,0.113895216
2806752,1922218,2,0.075930144
3151186,1922218,6,0.227790433
3268848,2809232,2,0.075930144
