Id,Name,Type,EnableDataSending,EnableDataPassThrough,IsAggregate,IsCollapsed,DataToSend,MaxLatency,X,Y,Latitude,Longitude,EndPt,UserData
2962311,meter_19706,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285247,-94.816277,[1],@$MeterRead8VM|1661;
2792563,meter_5333,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.275454,-94.818225,[1],@$MeterRead8VM|1661;
2791304,meter_4505,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.28651,-94.806626,[1],@$MeterRead8NoVM|1198;
2791067,meter_4308,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28797,-94.805808,[1],@$MeterRead8VM|1661;
2789351,meter_3187,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.294649,-94.791556,[1],@$MeterRead8VM|1661;
2806655,meter_9737,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298554,-94.779875,[1],@$MeterRead8VM|1661;
3645304,meter_23416,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.295762,-94.783193,[1],@$MeterRead8VM|1661;
2811638,meter_12413,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.275727,-94.841385,[1],@$MeterRead8VM|1661;
3596638,meter_23083,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.30831101,-94.78678554,[1],@$MeterRead8NoVM|1198;
2831469,meter_15991,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.307859,-94.780361,[1],@$MeterRead8VM|1661;
2801259,meter_8656,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.265824,-94.834691,[1],@$MeterRead8VM|1661;
2923393,meter_19442,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29697,-94.807546,[1],@$MeterRead8NoVM|1198;
2806963,meter_9981,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292451,-94.788565,[1],@$MeterRead8NoVM|1198;
3664877,meter_23557,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.29042777,-94.82383733,[1],@$MeterRead8VM|1661;
2897445,meter_19158,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.306899,-94.768056,[1],@$MeterRead8NoVM|1049;
2797360,meter_7978,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292769,-94.863689,[1],@$MeterRead8NoVM|1198;
2808225,meter_10790,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.28918,-94.821132,[1],@$MeterRead8NoVM|1198;
2790445,meter_3786,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286433,-94.803265,[1],@$MeterRead8NoVM|1198;
3188863,meter_20926,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.295465,-94.813108,[1],@$MeterRead8VM|1661;
2892704,meter_18988,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.304813,-94.793052,[1],@$MeterRead8NoVM|1049;
2769037,meter_397,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.285538,-94.809385,[1],@$MeterRead8NoVM|1198;
2792084,meter_4939,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.287215,-94.809028,[1],@$MeterRead8VM|1661;
2819570,meter_14364,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.300234,-94.78684,[1],@$MeterRead8NoVM|1198;
2792417,meter_5213,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8NoVM|1198;
2785775,meter_1588,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.277949,-94.80796,[1],@$MeterRead8VM|1661;
2831349,meter_15883,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.307041,-94.779596,[1],@$MeterRead8NoVM|1198;
3496829,meter_22484,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.28017093,-94.82116795,[1],@$MeterRead8NoVM|1198;
2835603,meter_17134,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.31258,-94.76241,[1],@$MeterRead8VM|1661;
3079910,meter_20217,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292274,-94.803858,[1],@$MeterRead8NoVM|1198;
3309952,meter_21532,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.284819,-94.798557,[1],@$MeterRead8NoVM|1198;
2839979,meter_18286,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.318615,-94.752102,[1],@$MeterRead8NoVM|1198;
2790196,meter_3710,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285152,-94.798437,[1],@$MeterRead8VM|1661;
2819829,meter_14474,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268841,-94.843032,[1],@$MeterRead8VM|1661;
2786669,meter_1863,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.316857,-94.770712,[1],@$MeterRead8NoVM|1198;
2811507,meter_12340,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.263907,-94.840882,[1],@$MeterRead8VM|1661;
2831156,meter_15709,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30508,-94.787261,[1],@$MeterRead8VM|1661;
2839259,meter_18080,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.308026,-94.783331,[1],@$MeterRead8VM|1661;
2831028,meter_15596,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.307671,-94.781061,[1],@$MeterRead8VM|1661;
3092112,meter_20315,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8NoVM|1198;
2789170,meter_3048,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.292222,-94.811315,[1],@$MeterRead8VM|1661;
2822006,meter_14802,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.307459,-94.77565,[1],@$MeterRead8VM|1661;
2811485,meter_12323,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.276928,-94.83837,[1],@$MeterRead8VM|1661;
2789792,meter_3564,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.296994,-94.801172,[1],@$MeterRead8NoVM|1198;
2797833,meter_8171,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28706,-94.800847,[1],@$MeterRead8VM|1661;
3281329,meter_21361,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.296906,-94.844843,[1],@$MeterRead8VM|2084;
2790835,meter_4110,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.291728,-94.791444,[1],@$MeterRead8NoVM|1198;
2796360,meter_7342,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300429,-94.804461,[1],@$MeterRead8VM|1661;
2774540,meter_549,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281263,-94.869087,[1],@$MeterRead8VM|1661;
2811993,meter_12581,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.30608,-94.79543,[1],@$MeterRead8NoVM|1198;
2795106,meter_6741,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.275527,-94.82072,[1],@$MeterRead8VM|1661;
2824029,meter_14865,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.305324,-94.775459,[1],@$MeterRead8NoVM|1198;
2806867,meter_9903,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.299155,-94.789322,[1],@$MeterRead8VM|1661;
2815569,meter_13696,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.302818,-94.786108,[1],@$MeterRead8NoVM|1198;
2796504,meter_7474,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.283941,-94.820028,[1],@$MeterRead8VM|1661;
2783703,meter_810,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285729,-94.802417,[1],@$MeterRead8VM|1661;
2789701,meter_3485,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.295678,-94.805691,[1],@$MeterRead8NoVM|1198;
2821281,meter_14725,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.270338,-94.842032,[1],@$MeterRead8NoVM|1198;
3258674,meter_21228,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288377,-94.824373,[1],@$MeterRead8VM|1661;
2786995,meter_1980,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.280667,-94.808263,[1],@$MeterRead8NoVM|1198;
2795839,meter_6930,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297501,-94.78272,[1],@$MeterRead8VM|1661;
2808125,meter_10703,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286723,-94.8167,[1],@$MeterRead8NoVM|1198;
2811531,meter_12351,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.277491,-94.832422,[1],@$MeterRead8NoVM|1198;
2806927,meter_9952,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297389,-94.783107,[1],@$MeterRead8VM|1661;
2806669,meter_9745,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.298353,-94.78061,[1],@$MeterRead8VM|1661;
3744438,meter_23956,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.290491,-94.808562,[1],@$MeterRead8VM|1661;
2807349,meter_10276,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.295411,-94.787105,[1],@$MeterRead8NoVM|1198;
2797524,meter_8096,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.293741,-94.861333,[1],@$MeterRead8VM|1661;
2799097,meter_8326,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8VM|1661;
2835378,meter_16925,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.319794,-94.748345,[1],@$MeterRead8NoVM|1198;
2824729,meter_14895,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.279407,-94.823924,[1],@$MeterRead8NoVM|1198;
2790373,meter_3731,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.291089,-94.801157,[1],@$MeterRead8VM|1661;
2789868,meter_3629,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29251,-94.808343,[1],@$MeterRead8NoVM|1198;
2786316,meter_1746,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.281412,-94.805091,[1],@$MeterRead8NoVM|1198;
2809477,meter_11553,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297596,-94.790693,[1],@$MeterRead8VM|1661;
2793063,meter_5769,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.284098,-94.820623,[1],@$MeterRead8NoVM|1198;
3134933,meter_20720,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.270042,-94.825853,[1],@$MeterRead8NoVM|1198;
3829151,meter_24350,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.27317336,-94.84479896,[1],@$MeterRead8NoVM|1198;
2792747,meter_5494,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8NoVM|1198;
3500394,meter_22509,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.308541,-94.781368,[1],@$MeterRead8VM|1661;
2819568,meter_14362,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.305719,-94.775427,[1],@$MeterRead8NoVM|1198;
2837063,meter_17875,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.311459,-94.768653,[1],@$MeterRead8VM|1661;
2790397,meter_3751,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289204,-94.791941,[1],@$MeterRead8VM|1661;
2788866,meter_2924,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289996,-94.803722,[1],@$MeterRead8NoVM|1198;
2788587,meter_2790,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288355,-94.81525,[1],@$MeterRead8VM|1661;
2791626,meter_4684,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.294928,-94.792545,[1],@$MeterRead8NoVM|1198;
2788927,meter_2975,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.292889,-94.794236,[1],@$MeterRead8VM|1661;
2799267,meter_8403,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268117,-94.83298,[1],@$MeterRead8VM|1661;
2796698,meter_7645,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.280706,-94.814319,[1],@$MeterRead8NoVM|1198;
3244153,meter_21149,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.287103,-94.838836,[1],@$MeterRead8NoVM|1198;
3787344,meter_24170,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.29765358,-94.79678057,[1],@$MeterRead8NoVM|1198;
2777849,meter_585,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.280228,-94.820877,[1],@$MeterRead8NoVM|1198;
2811585,meter_12381,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8NoVM|1198;
2813334,meter_12906,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300558,-94.785547,[1],@$MeterRead8VM|1661;
2790430,meter_3775,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28941,-94.796646,[1],@$MeterRead8VM|1661;
3084843,meter_20256,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.270418,-94.826009,[1],@$MeterRead8VM|1661;
2807259,meter_10209,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.295856,-94.786548,[1],@$MeterRead8VM|1661;
2808298,meter_10860,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.285111,-94.820356,[1],@$MeterRead8VM|1661;
2783735,meter_834,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.283319,-94.812344,[1],@$MeterRead8NoVM|1198;
2793610,meter_6062,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286625,-94.830162,[1],@$MeterRead8VM|1661;
2791334,meter_4529,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.287303,-94.80105,[1],@$MeterRead8NoVM|1198;
3620367,meter_23243,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.279599,-94.814769,[1],@$MeterRead8VM|1661;
2836995,meter_17810,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.313201,-94.769209,[1],@$MeterRead8NoVM|1198;
2795237,meter_6814,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8VM|1661;
2808152,meter_10727,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.287373,-94.815295,[1],@$MeterRead8NoVM|1198;
2929079,meter_19500,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.295689,-94.811888,[1],@$MeterRead8NoVM|1198;
2831537,meter_16054,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.306299,-94.780643,[1],@$MeterRead8NoVM|1198;
2807696,meter_10477,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.276177,-94.832823,[1],@$MeterRead8NoVM|1198;
2831327,meter_15862,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.304909,-94.787892,[1],@$MeterRead8VM|1661;
2842928,meter_18337,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.319066,-94.774067,[1],@$MeterRead8VM|1661;
2789162,meter_3043,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.296663,-94.792348,[1],@$MeterRead8VM|1661;
3406239,meter_21970,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292599,-94.808682,[1],@$MeterRead8NoVM|1198;
2895237,meter_19076,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.3077,-94.792921,[1],@$MeterRead8NoVM|1049;
2922749,meter_19410,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289485,-94.81464,[1],@$MeterRead8NoVM|1198;
2774380,meter_489,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.282308,-94.81486,[1],@$MeterRead8NoVM|1198;
3569334,meter_22951,Meter2,true,true,false,false,1661,18000,0.0,0.0,29.30854227,-94.78841954,[1],@$MeterRead8VM|1661;
2807506,meter_10391,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281725,-94.82239,[1],@$MeterRead8VM|1661;
2820894,meter_14610,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.305658,-94.777543,[1],@$MeterRead8VM|1661;
2814473,meter_13399,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286271,-94.822003,[1],@$MeterRead8VM|1661;
2796814,meter_7748,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.280013,-94.826195,[1],@$MeterRead8VM|1661;
2805112,meter_9527,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8NoVM|1198;
2793167,meter_5859,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.283669,-94.818601,[1],@$MeterRead8VM|1661;
2801527,meter_8770,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.268754,-94.836057,[1],@$MeterRead8VM|1661;
2817236,meter_14070,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.302028,-94.78812,[1],@$MeterRead8NoVM|1198;
2796314,meter_7298,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8VM|1661;
2783789,meter_880,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.282425,-94.811434,[1],@$MeterRead8NoVM|1198;
2819635,meter_14417,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300493,-94.778587,[1],@$MeterRead8VM|1661;
2814424,meter_13367,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.268797,-94.844187,[1],@$MeterRead8NoVM|1198;
2796433,meter_7411,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281762,-94.822215,[1],@$MeterRead8VM|1661;
2804075,meter_9269,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.265824,-94.834691,[1],@$MeterRead8VM|1661;
2817070,meter_13926,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.300418,-94.788177,[1],@$MeterRead8VM|1661;
2835649,meter_17177,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.306061,-94.788172,[1],@$MeterRead8VM|1661;
2815709,meter_13811,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.302308,-94.786307,[1],@$MeterRead8VM|1661;
2817839,meter_14253,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.30667,-94.775021,[1],@$MeterRead8NoVM|1198;
2790611,meter_3916,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.285161,-94.805592,[1],@$MeterRead8NoVM|1198;
2810830,meter_12178,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289065,-94.797915,[1],@$MeterRead8VM|1661;
2790648,meter_3944,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.287884,-94.801385,[1],@$MeterRead8VM|1661;
2796262,meter_7250,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.283505,-94.815641,[1],@$MeterRead8NoVM|1198;
2796049,meter_7062,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274371,-94.816107,[1],@$MeterRead8NoVM|1198;
2795949,meter_6985,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.297941,-94.811968,[1],@$MeterRead8NoVM|1198;
2767807,meter_313,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.294653,-94.816207,[1],@$MeterRead8NoVM|1198;
2821190,meter_14693,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8VM|1661;
2791623,meter_4681,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.295016,-94.801703,[1],@$MeterRead8NoVM|1198;
2808037,meter_10624,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.288318,-94.826137,[1],@$MeterRead8NoVM|1198;
3128735,meter_20671,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8VM|1661;
2831249,meter_15793,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30618,-94.783071,[1],@$MeterRead8VM|1661;
3254685,meter_21206,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.304235,-94.780654,[1],@$MeterRead8VM|1661;
3151213,meter_20797,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.292654,-94.811788,[1],@$MeterRead8NoVM|1198;
35557,cellrelay_14,Cell Relay,true,true,false,true,0,0,0.0,0.0,29.26179,-94.84755,[1],
2793690,meter_6122,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289854,-94.823893,[1],@$MeterRead8NoVM|1198;
2811472,meter_12316,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274963,-94.843331,[1],@$MeterRead8NoVM|1198;
3060187,meter_19943,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289485,-94.81464,[1],@$MeterRead8NoVM|1198;
3563995,meter_22875,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.27542524,-94.83432859,[1],@$MeterRead8VM|1661;
2786998,meter_1981,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.320556,-94.771719,[1],@$MeterRead8NoVM|1198;
2937142,meter_19581,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.293573,-94.789931,[1],@$MeterRead8VM|1661;
2793596,meter_6054,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.287491,-94.850895,[1],@$MeterRead8VM|1661;
2790870,meter_4140,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.288127,-94.805575,[1],@$MeterRead8VM|1661;
2835568,meter_17103,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.307764,-94.781697,[1],@$MeterRead8NoVM|1198;
3241069,meter_21126,Meter2,true,true,false,false,1661,18000,0.0,0.0,29.304135,-94.791097,[1],@$MeterRead8VM|1661;
2792244,meter_5074,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289653,-94.805514,[1],@$MeterRead8VM|1661;
2805030,meter_9484,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.26713,-94.827543,[1],@$MeterRead8NoVM|1198;
2803859,meter_9157,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.265824,-94.834691,[1],@$MeterRead8VM|1661;
2820996,meter_14629,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.279138,-94.825,[1],@$MeterRead8VM|1661;
2796795,meter_7731,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.27843,-94.820313,[1],@$MeterRead8NoVM|1198;
2803662,meter_9064,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.268754,-94.836057,[1],@$MeterRead8NoVM|1198;
2784117,meter_1062,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.27638,-94.834688,[1],@$MeterRead8NoVM|1198;
2814423,meter_13366,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.277364,-94.837354,[1],@$MeterRead8VM|1661;
2796138,meter_7138,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274371,-94.816107,[1],@$MeterRead8NoVM|1198;
2792888,meter_5614,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.279999,-94.813368,[1],@$MeterRead8NoVM|1198;
2825080,meter_14934,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.318677,-94.814836,[1],@$MeterRead8NoVM|1198;
2861187,meter_18638,Meter3,true,true,false,false,2084,18000,0.0,0.0,29.304148,-94.792292,[1],@$MeterRead8VM|2084;
2790744,meter_4029,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289686,-94.794394,[1],@$MeterRead8VM|1661;
3050286,meter_19894,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8NoVM|1198;
2790828,meter_4103,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.289991,-94.800018,[1],@$MeterRead8NoVM|1198;
2806395,meter_9650,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.279673,-94.839072,[1],@$MeterRead8VM|1661;
2808168,meter_10739,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.293024,-94.827674,[1],@$MeterRead8VM|1661;
3582707,meter_23003,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30806755,-94.78765584,[1],@$MeterRead8VM|1661;
2784976,meter_1349,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282341,-94.805559,[1],@$MeterRead8VM|1661;
2783909,meter_979,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286018,-94.801322,[1],@$MeterRead8VM|1661;
3195703,meter_20947,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.286608,-94.829075,[1],@$MeterRead8NoVM|1198;
3492103,meter_22458,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.300775,-94.799965,[1],@$MeterRead8NoVM|1198;
2771197,meter_429,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.279756,-94.827623,[1],@$MeterRead8NoVM|1198;
2783835,meter_916,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.286314,-94.797529,[1],@$MeterRead8VM|1661;
3384225,meter_21830,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.284021,-94.810091,[1],@$MeterRead8VM|1661;
2863769,meter_18703,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.311436,-94.789141,[1],@$MeterRead8VM|1661;
2786714,meter_1883,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.319683,-94.773565,[1],@$MeterRead8NoVM|1198;
2783421,meter_752,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274967,-94.844144,[1],@$MeterRead8VM|1661;
2815690,meter_13795,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.303749,-94.782532,[1],@$MeterRead8VM|1661;
2790669,meter_3961,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.289429,-94.795423,[1],@$MeterRead8VM|1661;
3282773,meter_21369,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297984,-94.80831,[1],@$MeterRead8VM|1661;
3634142,meter_23301,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.264243,-94.841069,[1],@$MeterRead8VM|1661;
3257977,meter_21225,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.282171,-94.808715,[1],@$MeterRead8VM|1661;
2795375,meter_6883,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.294086,-94.862642,[1],@$MeterRead8VM|1661;
2796528,meter_7494,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.277479,-94.824008,[1],@$MeterRead8NoVM|1198;
2939777,meter_19612,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.290742,-94.823054,[1],@$MeterRead8NoVM|1198;
2796225,meter_7220,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.281654,-94.814346,[1],@$MeterRead8VM|1661;
3105613,meter_20505,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.274118,-94.845816,[1],@$MeterRead8VM|1661;
2792930,meter_5652,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.28169,-94.819587,[1],@$MeterRead8VM|1661;
2799263,meter_8401,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.266842,-94.835875,[1],@$MeterRead8VM|1661;
2814997,meter_13608,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.27537,-94.82551,[1],@$MeterRead8VM|1661;
2793232,meter_5914,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.276408,-94.820563,[1],@$MeterRead8NoVM|1198;
3829421,meter_24357,Meter3,true,true,false,false,1049,18000,0.0,0.0,29.30815784,-94.79120962,[1],@$MeterRead8NoVM|1049;
2809173,meter_11321,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.30041,-94.783532,[1],@$MeterRead8VM|1661;
2815676,meter_13786,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.297536,-94.780084,[1],@$MeterRead8VM|1661;
3569323,meter_22946,Meter2,true,true,false,false,1198,18000,0.0,0.0,29.30854227,-94.78841954,[1],@$MeterRead8NoVM|1198;
2796318,meter_7302,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.284854,-94.814447,[1],@$MeterRead8NoVM|1198;
3526756,meter_22661,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.269088,-94.841147,[1],@$MeterRead8VM|1661;
3287361,meter_21388,Meter1,true,true,false,false,1661,18000,0.0,0.0,29.301163,-94.777087,[1],@$MeterRead8VM|1661;
2817080,meter_13935,Meter1,true,true,false,false,1198,18000,0.0,0.0,29.298244,-94.787116,[1],@$MeterRead8NoVM|1198;
